attachment_id	text	user_id	height	width	length	train	begin	end
798d698f-57e5-4614-a214-9a44382cfd93	расслабление	185bd3a81d9d618518d10abebf0d17a8	224	224	80	True	34	104
e08a2bbf-7c51-4549-a51b-4bf65a30f4f4	восхищаться	185bd3a81d9d618518d10abebf0d17a8	224	224	75	True	16	47
718a68b9-f664-4a80-862b-1fffe9891c04	самовосприятие	185bd3a81d9d618518d10abebf0d17a8	224	224	112	True	14	86
8940785c-3179-4344-8402-c5108505a18e	радость	185bd3a81d9d618518d10abebf0d17a8	224	224	96	True	20	62
e8b57039-6596-4167-a9c9-01a756da00a9	стыдно	185bd3a81d9d618518d10abebf0d17a8	224	224	75	True	12	46
03e69df1-214e-4aa7-9339-f2e2fbea2440	сожаление	185bd3a81d9d618518d10abebf0d17a8	224	224	84	True	9	54
b7b7ea81-78d8-47a7-acdc-96bb7666d90d	любовный	185bd3a81d9d618518d10abebf0d17a8	224	224	76	True	19	52
90eb450a-7c07-42b5-b621-13df8033b683	ожидать	185bd3a81d9d618518d10abebf0d17a8	224	224	90	True	14	59
8c47d11b-a66d-462f-a731-19e908005038	презрение	185bd3a81d9d618518d10abebf0d17a8	224	224	97	True	24	61
1d144c2b-9791-487d-acb0-b887b788bd33	испуг	185bd3a81d9d618518d10abebf0d17a8	224	224	56	True	12	37
142d9d22-49be-45bc-acdd-4e4ead5ffae6	самоконтроль	185bd3a81d9d618518d10abebf0d17a8	224	224	75	True	12	52
67bf437f-f1c8-4060-b59b-3f115351e9db	ошеломить	185bd3a81d9d618518d10abebf0d17a8	224	224	125	True	24	98
cb2ff7f3-dfdb-4985-bb5f-50fcfcc170b0	благополучие	185bd3a81d9d618518d10abebf0d17a8	224	224	123	True	21	82
84384bc5-a88a-4047-b1df-b594ee9c117f	терпение	185bd3a81d9d618518d10abebf0d17a8	224	224	81	True	17	53
5be077b6-be44-4353-959e-b6834961bdd4	самоанализ	185bd3a81d9d618518d10abebf0d17a8	224	224	138	True	22	101
4b2e6160-31df-487f-9328-aef0aff97e30	подавленный	185bd3a81d9d618518d10abebf0d17a8	224	224	108	True	23	76
3b199177-6462-4ae5-8d62-cbbfab306284	злой	185bd3a81d9d618518d10abebf0d17a8	224	224	61	True	13	41
52fbf331-0e0a-44ec-82b4-53307aa78079	так себе	185bd3a81d9d618518d10abebf0d17a8	224	224	97	True	21	70
10f8791a-e955-42ca-b503-3306446aa136	возрадоваться	185bd3a81d9d618518d10abebf0d17a8	224	224	102	True	26	70
b13d13a5-852d-4e85-975a-a2f94acdd0da	самомнение	185bd3a81d9d618518d10abebf0d17a8	224	224	89	True	21	69
3ca4a416-9575-4f12-9020-ea78b10f4931	мурашки	185bd3a81d9d618518d10abebf0d17a8	224	224	143	True	48	101
f18cc8eb-10cc-4429-a52a-a4122202b8ee	страшный	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	15	42
c18fcd96-d7d7-44b7-8720-46b50a727ed6	радостный	185bd3a81d9d618518d10abebf0d17a8	224	224	72	True	14	49
19a5ebdc-9a19-4429-8cda-b25b22ff7057	наслаждайся	185bd3a81d9d618518d10abebf0d17a8	224	224	134	True	30	75
a6e72d24-f9f5-4762-ba2c-3c31bf66f981	страдание	185bd3a81d9d618518d10abebf0d17a8	224	224	81	True	18	52
2b13c27b-f311-404e-8b1b-4f06775a9cd5	желать	185bd3a81d9d618518d10abebf0d17a8	224	224	84	True	20	59
d438734d-b824-425c-a219-4f1472d088d7	преданный	185bd3a81d9d618518d10abebf0d17a8	224	224	144	True	13	91
3e82bac4-7fb0-4048-8ab7-5f25faa4b1da	позор	185bd3a81d9d618518d10abebf0d17a8	224	224	80	True	18	54
b50f78b5-934f-4f5d-9703-a2d65ff7324f	счастье	185bd3a81d9d618518d10abebf0d17a8	224	224	98	True	15	64
5e94e222-ac19-442a-9192-102f04731e16	изможденный	0211b488644476dd0fec656ccb9b74fc	224	224	86	True	24	59
698fb88f-ba83-4960-8691-d07998e61dbd	смущенный	0211b488644476dd0fec656ccb9b74fc	224	224	91	True	10	56
695704a4-e39e-41ae-a570-714c551b680a	сочувствие	0211b488644476dd0fec656ccb9b74fc	224	224	84	True	8	49
3f655d10-8988-41bd-911c-373b35e90f47	отвращение	0211b488644476dd0fec656ccb9b74fc	224	224	105	True	30	62
218270ff-2709-4a35-97d5-4bda90517975	безразличие	0211b488644476dd0fec656ccb9b74fc	224	224	57	True	13	36
cd31b64e-8386-4066-a545-a9951ecb07f9	злость	0211b488644476dd0fec656ccb9b74fc	224	224	46	True	6	28
b6a13846-2a56-4100-8597-eab7e675f1ae	скучающий	0211b488644476dd0fec656ccb9b74fc	224	224	69	True	7	51
452c1ed4-906f-48ca-bf6e-5ae27d78c4c5	мотивация	0211b488644476dd0fec656ccb9b74fc	224	224	85	True	23	57
4ff73fb8-8c41-4ec2-985a-ebcb687e1062	суматоха	0211b488644476dd0fec656ccb9b74fc	224	224	75	True	2	53
b58d072e-4c51-4c1e-b913-e3f14eaed061	ленность	0211b488644476dd0fec656ccb9b74fc	224	224	53	True	10	35
3172c6fc-6712-4b92-97c4-8db386e70e55	напуганный	0211b488644476dd0fec656ccb9b74fc	224	224	60	True	2	39
25453731-7d25-4ac7-bcc3-8e7fc8ed4692	самопроверка	185bd3a81d9d618518d10abebf0d17a8	224	224	86	True	13	54
989dcc00-8db6-4771-90bd-1b7290f50a0b	одновременность	185bd3a81d9d618518d10abebf0d17a8	224	224	69	True	10	46
e866877a-4f22-496b-9305-1276e30cfa04	напряжение	185bd3a81d9d618518d10abebf0d17a8	224	224	66	True	13	45
c5d29bf5-78f7-4cb7-9ed6-0bb780a6e89f	довольство	185bd3a81d9d618518d10abebf0d17a8	224	224	66	True	13	44
af9fe23c-26a6-4d6d-bd0b-dfa2e25633c8	самоосознание	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	10	49
0d2a2b4a-6544-4822-9548-942eb84aa8bc	влюбленный	185bd3a81d9d618518d10abebf0d17a8	224	224	90	True	11	48
d1e2098b-5739-477f-b4c1-d73e51a20291	печаль	185bd3a81d9d618518d10abebf0d17a8	224	224	72	True	16	44
0cfb1663-9cff-4699-8461-bb93e6562733	любовь	185bd3a81d9d618518d10abebf0d17a8	224	224	95	True	21	61
a5cc8c2e-7603-41df-8337-b5a7e353df9e	отчаяться	185bd3a81d9d618518d10abebf0d17a8	224	224	110	True	15	78
3be6a1d7-f0a5-4468-bca9-658120dd9583	рыдать	185bd3a81d9d618518d10abebf0d17a8	224	224	107	True	16	67
11451aae-beb2-4007-86b2-302c958adc17	дрожать	185bd3a81d9d618518d10abebf0d17a8	224	224	72	True	15	44
e39c841e-da73-45ac-ae2d-1e3603a4ded9	обманчивость	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	14	50
2a7c93f6-ee29-4eea-a1ad-7c736646b25a	желание	185bd3a81d9d618518d10abebf0d17a8	224	224	95	True	26	64
c4fe2ad9-786f-48df-b1e4-4d7c068155e5	беспокойство	185bd3a81d9d618518d10abebf0d17a8	224	224	118	True	22	72
a0a9f426-3d70-4889-a1ae-bf53e337d475	сомнение	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	15	44
9d73ba68-0866-437a-b1f9-b7c3ed365953	доброта	185bd3a81d9d618518d10abebf0d17a8	224	224	97	True	18	65
01c5cca1-4371-4138-971c-b41751df1cf2	быть потрясенным	185bd3a81d9d618518d10abebf0d17a8	224	224	66	True	14	35
b2e3f789-21f3-419a-bf65-72fa53830973	расслабиться	185bd3a81d9d618518d10abebf0d17a8	224	224	105	True	23	63
31e9c444-1bb4-42a9-b374-8b23e14ba1ad	неуважение	185bd3a81d9d618518d10abebf0d17a8	224	224	68	True	14	36
c5fc1e9f-51a3-4c64-9fd9-ef0c5faf41a2	вдохновение	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	16	42
74006a21-74ba-4004-8a39-272bc4e7e6d0	непреклонный	185bd3a81d9d618518d10abebf0d17a8	224	224	106	True	21	67
aa7368a5-4411-4e04-82c3-0b7c5d7f0938	отношение	185bd3a81d9d618518d10abebf0d17a8	224	224	75	True	13	47
2f2f0b3d-81f0-4a6b-a310-961b7f24a508	надоело	185bd3a81d9d618518d10abebf0d17a8	224	224	69	True	15	34
b2d42979-be8d-4b76-a027-5e21e7958da0	весенняя	185bd3a81d9d618518d10abebf0d17a8	224	224	91	True	18	61
8d818f7b-7ede-4c5d-b6d0-c108ad8a5766	смущенный	185bd3a81d9d618518d10abebf0d17a8	224	224	80	True	18	50
b312882e-4f50-4ca0-8c0d-4f43e2253f86	расстройство	185bd3a81d9d618518d10abebf0d17a8	224	224	62	True	10	42
d8245bfe-7992-4e0a-ae1c-11a88f42e757	сочувствие	185bd3a81d9d618518d10abebf0d17a8	224	224	64	True	13	41
7859f22f-e5a0-4213-9f72-7e52c243e9ad	подозревать	185bd3a81d9d618518d10abebf0d17a8	224	224	65	True	8	38
0ab28c82-5ceb-4c4d-9093-2506bece414d	возбужденный	185bd3a81d9d618518d10abebf0d17a8	224	224	88	True	10	47
82478c06-121d-4ab2-bf91-23e29e34645f	довольный	185bd3a81d9d618518d10abebf0d17a8	224	224	60	True	11	40
a751f7b0-9396-422a-a30d-1a7e49b95c3d	изможденный	185bd3a81d9d618518d10abebf0d17a8	224	224	92	True	17	57
3209a053-0bac-4a5d-ba0f-b046610db9d0	объятие	185bd3a81d9d618518d10abebf0d17a8	224	224	92	True	20	51
ab14e110-591f-42b0-9496-bdf789bcfe3f	разгневанный	185bd3a81d9d618518d10abebf0d17a8	224	224	126	True	28	73
2aadee1e-1b9d-4ee0-ae93-4ea600639a75	самообман	185bd3a81d9d618518d10abebf0d17a8	224	224	77	True	10	52
a681d542-59b9-4ddb-9e38-a9f58d58df14	внутреннее	185bd3a81d9d618518d10abebf0d17a8	224	224	85	True	14	52
32b59f21-1518-451c-8a30-19e46fdb29df	грустный	185bd3a81d9d618518d10abebf0d17a8	224	224	78	True	14	51
0de0365f-9e4b-40de-b62d-78d7a1dae74c	презирать	185bd3a81d9d618518d10abebf0d17a8	224	224	62	True	6	39
dcf9f70c-4546-4071-8657-87c7f019d1fa	отвращение	185bd3a81d9d618518d10abebf0d17a8	224	224	59	True	11	34
5f4b11de-a335-4669-968c-a67deef9c4b3	восхищение	185bd3a81d9d618518d10abebf0d17a8	224	224	102	True	16	66
832e8aa5-1e06-40e2-aec3-e7572c9d14e1	неудобство	185bd3a81d9d618518d10abebf0d17a8	224	224	109	True	14	74
431dc394-c255-426e-9fd2-f305cc35f4b4	горюющий	185bd3a81d9d618518d10abebf0d17a8	224	224	82	True	14	59
b341965b-7818-4e9c-beac-6e3fb55c5a4a	безразличие	185bd3a81d9d618518d10abebf0d17a8	224	224	70	True	15	45
b539ce71-93bc-4cc3-91c5-3e1c9748dca0	вздрагивать	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	15	41
ffa3b03a-247c-447e-a113-365fec4ae8dd	разочарованный	185bd3a81d9d618518d10abebf0d17a8	224	224	96	True	20	58
94c5781a-5d6d-41f2-a140-a225a4eee9ea	нервный	185bd3a81d9d618518d10abebf0d17a8	224	224	63	True	13	40
331b6da8-19a2-42a9-9dce-28c65e17c19f	рассердиться	185bd3a81d9d618518d10abebf0d17a8	224	224	62	True	15	39
5eede0a1-9781-4a91-90b6-93f147921b31	беспокойный	185bd3a81d9d618518d10abebf0d17a8	224	224	109	True	24	72
523117df-ed1a-4110-8a42-20251a82e9d0	весёлый	185bd3a81d9d618518d10abebf0d17a8	224	224	74	True	14	47
26cba91c-de02-405b-bbe9-50b64f53e3de	покаяние	185bd3a81d9d618518d10abebf0d17a8	224	224	77	True	12	47
be9e2b60-3863-40e9-9022-88c6ec29be42	влюбиться	185bd3a81d9d618518d10abebf0d17a8	224	224	97	True	18	57
9da3c456-042d-4588-9744-c4b6a98a81de	мотивация	185bd3a81d9d618518d10abebf0d17a8	224	224	69	True	14	51
636603b4-5239-4402-ae6d-39de024550f3	обнимать	185bd3a81d9d618518d10abebf0d17a8	224	224	109	True	15	70
c4259381-6620-4747-8a94-7676f7ebf1f3	суматоха	185bd3a81d9d618518d10abebf0d17a8	224	224	112	True	24	70
cd44c202-caa9-40d1-9184-22a7fa905d5e	мотивировать	185bd3a81d9d618518d10abebf0d17a8	224	224	105	True	24	75
48bfba46-6f5d-4ad2-850d-3459fa25e18b	несчастье	185bd3a81d9d618518d10abebf0d17a8	224	224	67	True	16	43
99a0ec27-e16c-4f9a-9c44-b7144c014779	надежда	185bd3a81d9d618518d10abebf0d17a8	224	224	97	True	21	67
127f8ce7-4c14-4d36-88d1-42842f2c6684	облегчение	185bd3a81d9d618518d10abebf0d17a8	224	224	68	True	12	47
ccd42aca-3393-44be-944c-281b46dc6bb5	ленность	185bd3a81d9d618518d10abebf0d17a8	224	224	60	True	13	34
2afcc7e9-154d-4efa-bb61-e9d1033b3fcf	сомневаться	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	11	48
b8ab3ad4-83da-440e-9632-fce4cc07d251	отважиться	185bd3a81d9d618518d10abebf0d17a8	224	224	84	True	21	49
c7a357f2-6d3f-4ba5-af34-9ae9203b69ce	страсть	185bd3a81d9d618518d10abebf0d17a8	224	224	65	True	14	35
26c6a1b9-ef2c-4b24-af60-766fb90e9d36	ошарашенный	185bd3a81d9d618518d10abebf0d17a8	224	224	119	True	28	72
404b3340-a469-42f8-aac6-ce8e07302425	испытывать	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	17	43
88c6138d-f4db-4eff-819c-a86622f40553	злость	185bd3a81d9d618518d10abebf0d17a8	224	224	71	True	12	49
d506c605-b59e-4034-a59e-8ece8f8a843f	напуганный	185bd3a81d9d618518d10abebf0d17a8	224	224	63	True	9	36
2c4df874-4b49-4c21-a32a-16d9ca14c65d	сарказм	185bd3a81d9d618518d10abebf0d17a8	224	224	83	True	14	59
89c1593d-6190-4287-8521-49e738132f24	скучающий	185bd3a81d9d618518d10abebf0d17a8	224	224	67	True	10	46
bfd21ed9-2751-4899-b842-ec2020cef61b	ненавидеть	185bd3a81d9d618518d10abebf0d17a8	224	224	114	True	26	82
e3e81a14-654d-4756-b2c2-2747d74994ea	жажда	185bd3a81d9d618518d10abebf0d17a8	224	224	68	True	13	34
c6559140-c3ed-48c7-94de-a12e996391e3	горе	185bd3a81d9d618518d10abebf0d17a8	224	224	90	True	24	60
f664a6b1-1e6b-4ad8-8d12-59f4da2334e3	терпеть	185bd3a81d9d618518d10abebf0d17a8	224	224	109	True	17	64
8316d08b-e541-4c9a-a769-8087a4bc31f7	возбуждение	185bd3a81d9d618518d10abebf0d17a8	224	224	121	True	24	75
cb60b1a0-22b6-47db-be79-a60d0057c056	неверие	185bd3a81d9d618518d10abebf0d17a8	224	224	73	True	15	43
2a961dfe-7654-4354-97be-091ad44cbd0e	испуганный	185bd3a81d9d618518d10abebf0d17a8	224	224	79	True	16	43
480561a2-742a-45c2-b7d9-5a49c3190f97	обеспокоенный	95af8e702c909eee7145c6dc1a3d756b	224	224	58	True	5	40
cf4562dc-1b4a-4205-b182-bf8cb313dfa2	одержимый	95af8e702c909eee7145c6dc1a3d756b	224	224	57	True	5	42
a81a1783-551c-45d3-8322-a1202cb11836	гордость	95af8e702c909eee7145c6dc1a3d756b	224	224	73	True	12	50
5597d1df-3aa1-4264-a925-d55bae3a8f0f	домогаться	95af8e702c909eee7145c6dc1a3d756b	224	224	60	True	7	48
72a014e7-7baf-477e-8d33-1883024e5f34	рвеность	95af8e702c909eee7145c6dc1a3d756b	224	224	82	True	14	60
19d77714-ea3f-49bb-a040-c24f5d663fcb	жуткий	2d84da20c251acaeb3186642fcb04f2e	224	224	77	True	7	59
c2df14a2-c12f-4198-b812-2fca7866936f	жалость	2d84da20c251acaeb3186642fcb04f2e	224	224	49	True	8	34
7df44847-9475-4cd6-9f91-f4e8573509bb	жалость	95af8e702c909eee7145c6dc1a3d756b	224	224	51	True	9	35
842e34c0-5f69-4d7e-8514-67ba896402b4	горевать	2d84da20c251acaeb3186642fcb04f2e	224	224	78	True	10	57
8ad06e91-10b0-4978-b816-bbe5b74b511e	скорбеть	95af8e702c909eee7145c6dc1a3d756b	224	224	46	True	4	32
1c8133b6-38b1-4b5c-937e-6268470bfb16	домогаться	2d84da20c251acaeb3186642fcb04f2e	224	224	108	True	0	63
ed21bc0a-b324-4fd8-827e-8d8cc7a66c18	довольство	2d84da20c251acaeb3186642fcb04f2e	224	224	60	True	6	39
96ad026d-4047-4073-94e9-b264f1905e35	импульс	2d84da20c251acaeb3186642fcb04f2e	224	224	54	True	11	33
f423af8f-de1f-4257-bae6-3a46c7384827	гордость	2d84da20c251acaeb3186642fcb04f2e	224	224	77	True	11	51
d8cedc8c-36ea-49f7-9030-cf1492752b08	пренебрежение	2d84da20c251acaeb3186642fcb04f2e	224	224	66	True	7	47
9137c87b-10a6-4c5e-ae02-338da675c8ba	озабоченный	2d84da20c251acaeb3186642fcb04f2e	224	224	62	True	5	42
e9481bbc-1da2-4cb7-b264-a5852825e294	разрыдаться	2d84da20c251acaeb3186642fcb04f2e	224	224	46	True	5	29
6be51f98-164b-45de-9122-c76fcd4cabb5	отчаянный	2d84da20c251acaeb3186642fcb04f2e	224	224	43	True	3	27
c6562183-c460-446e-a1f0-19167d6d2649	доставлять удовольствие	2d84da20c251acaeb3186642fcb04f2e	224	224	55	True	7	35
2427ea11-309e-4131-97ec-76db5ded7453	вина	2d84da20c251acaeb3186642fcb04f2e	224	224	73	True	3	32
631669ca-97b9-44d6-a7a9-afcfe24acf90	обеспокоенный	2d84da20c251acaeb3186642fcb04f2e	224	224	57	True	5	38
159d8967-4a06-47ee-9e1e-09d902b9e2e0	страдать	fc6e5caa3dc328e7558b072e6607e399	224	224	55	True	8	38
58c27a34-f0e5-42b0-a5a7-19872b078333	забота	2d84da20c251acaeb3186642fcb04f2e	224	224	75	True	12	48
9679e1fc-01aa-4669-8abf-df5154c395e7	расстройство	2d84da20c251acaeb3186642fcb04f2e	224	224	77	True	8	49
f1a3ddc7-e66c-49c7-9a20-308ca3023160	страх	2d84da20c251acaeb3186642fcb04f2e	224	224	53	True	8	27
6ee1291e-d19e-4545-9401-51c8204dd632	смириться	2d84da20c251acaeb3186642fcb04f2e	224	224	63	True	14	35
11788be6-738c-4d05-9ac0-6ad1d27e8825	одновременность	fc6e5caa3dc328e7558b072e6607e399	224	224	77	True	14	67
d87fedd4-0324-43bc-8453-186f86de030a	весенняя	fc6e5caa3dc328e7558b072e6607e399	224	224	103	True	11	69
be1158f3-c9ab-4daf-8b28-ba44f8d4c861	нервный	fc6e5caa3dc328e7558b072e6607e399	224	224	44	True	12	31
54d9328a-c0da-442b-8f3a-46f0a6042549	самообман	fc6e5caa3dc328e7558b072e6607e399	224	224	67	True	6	51
6853a195-4acf-40c9-9665-28b1753a07b8	сомнение	fc6e5caa3dc328e7558b072e6607e399	224	224	72	True	10	46
72dc4cb2-2b0f-4635-a779-9d236841fd76	горюющий	fc6e5caa3dc328e7558b072e6607e399	224	224	138	True	31	115
702fcf8f-9425-4b35-9f1f-ecfc5048fbd7	покаяние	2d84da20c251acaeb3186642fcb04f2e	224	224	107	True	3	70
9ca22dc2-1db3-4935-8c6c-6b09cddc015b	злость	2d84da20c251acaeb3186642fcb04f2e	224	224	60	True	5	34
0eb4f87b-1457-47e6-8888-6d8aa819e3f1	доставлять удовольствие	95af8e702c909eee7145c6dc1a3d756b	224	224	53	True	0	23
95a3ab4f-047c-4833-8923-124f16d5a399	безумно	95af8e702c909eee7145c6dc1a3d756b	224	224	35	True	0	22
7aac7c7b-e25b-45cf-81e0-e62cede99633	горевать	95af8e702c909eee7145c6dc1a3d756b	224	224	40	True	0	28
dd1b8f4c-d17b-440b-ac82-2cc082b3d2d5	расстроенный	95af8e702c909eee7145c6dc1a3d756b	224	224	52	True	4	30
975b7880-c14c-441e-997c-21a4343bbe27	ревнивый	95af8e702c909eee7145c6dc1a3d756b	224	224	56	True	1	38
a10cf540-9cc1-453c-af32-69de70e853cf	нравственность	95af8e702c909eee7145c6dc1a3d756b	224	224	46	True	0	33
ce7b74bd-e168-4320-ae75-d9148366e12f	изношенный	95af8e702c909eee7145c6dc1a3d756b	224	224	99	True	22	87
684e26be-f19e-45a9-8707-e9876404b8a8	импульс	95af8e702c909eee7145c6dc1a3d756b	224	224	54	True	1	43
417edeb5-a533-4b0c-9c73-6539886bdbe5	слабость	95af8e702c909eee7145c6dc1a3d756b	224	224	55	True	5	41
c15f69d9-293e-4a47-be1c-180d70e4c1fb	вскружить	95af8e702c909eee7145c6dc1a3d756b	224	224	63	True	0	52
5dc61cf4-95ba-45fc-97d7-9994bc0f7722	разрыдаться	95af8e702c909eee7145c6dc1a3d756b	224	224	60	True	2	36
b49debb5-93bc-49d6-8511-7000f18073f6	довольство	95af8e702c909eee7145c6dc1a3d756b	224	224	46	True	1	36
907e4bf2-2d17-45b5-bed2-7071f3f20d8e	вдохновлять	95af8e702c909eee7145c6dc1a3d756b	224	224	69	True	7	45
6d9e1338-9488-4d05-9510-945a40fa7720	расстройство	95af8e702c909eee7145c6dc1a3d756b	224	224	42	True	0	31
121f1b3c-b921-4646-a20c-0993bcfca19f	возбуждать	95af8e702c909eee7145c6dc1a3d756b	224	224	102	True	3	46
73b1a982-0c97-49e5-899e-c0ade196e72c	благоговение	95af8e702c909eee7145c6dc1a3d756b	224	224	53	True	0	33
4240d999-d05c-425c-9360-082b1d962f29	страдать	95af8e702c909eee7145c6dc1a3d756b	224	224	39	True	0	26
430947af-1f82-4753-b8c7-c11ae36cb07b	голод	95af8e702c909eee7145c6dc1a3d756b	224	224	42	True	0	30
3b0c213b-d312-45c1-8181-7d497b1a8c73	страх	95af8e702c909eee7145c6dc1a3d756b	224	224	47	True	15	35
41b51893-dddf-4f91-8ce2-4067f7f6004a	озабоченный	95af8e702c909eee7145c6dc1a3d756b	224	224	58	True	0	46
b2c43786-857e-4de7-be40-bb19b90be1d7	горький	95af8e702c909eee7145c6dc1a3d756b	224	224	42	True	0	24
912230d4-976c-42ae-beb6-37dae9abaa72	испуг	95af8e702c909eee7145c6dc1a3d756b	224	224	55	True	0	40
b9e65136-8eba-4b71-ba97-46422aed75e0	гнев	95af8e702c909eee7145c6dc1a3d756b	224	224	53	True	11	39
a1cc395c-59cd-4f0a-a60f-c2f3d56ef5c1	не выносить	95af8e702c909eee7145c6dc1a3d756b	224	224	34	True	0	29
9aab173c-e967-4f28-b596-4b0edad315ee	жуткий	95af8e702c909eee7145c6dc1a3d756b	224	224	83	True	7	70
7840b21a-99c9-4410-9000-77fbb0dfbb74	смириться	95af8e702c909eee7145c6dc1a3d756b	224	224	46	True	1	27
ebd65ce2-da6e-47ee-9f16-60f285b06217	терпение	95af8e702c909eee7145c6dc1a3d756b	224	224	38	True	1	27
44d8f2a9-69da-4c96-b153-6a28e2f6bdf9	вскружить	2d84da20c251acaeb3186642fcb04f2e	224	224	49	True	0	33
05fd16bd-e4b1-4b9d-a9f4-ceefc407fafa	вдохновлять	2d84da20c251acaeb3186642fcb04f2e	224	224	38	True	4	23
5e118944-6494-4700-9fc6-84b9bd15093d	изношенный	2d84da20c251acaeb3186642fcb04f2e	224	224	107	True	5	80
10d8fc94-ac80-4e9a-bfc5-60fcb6b8502c	расстроенный	2d84da20c251acaeb3186642fcb04f2e	224	224	56	True	6	31
0011732a-503e-4a29-8b4c-0c5d99e08e93	агрессия	2d84da20c251acaeb3186642fcb04f2e	224	224	81	True	5	49
efc956ca-ff78-4bed-af44-aec464d865ee	сожалеть	2d84da20c251acaeb3186642fcb04f2e	224	224	52	True	4	31
329b9893-70c2-4494-9231-9946620e007d	испуг	2d84da20c251acaeb3186642fcb04f2e	224	224	36	True	1	21
0ee98a8e-e93d-4011-854b-d4f1b7d05bf4	радость	95af8e702c909eee7145c6dc1a3d756b	224	224	54	True	6	41
629af10b-6b93-4f57-b4ea-3e22ba23e8b3	желать	95af8e702c909eee7145c6dc1a3d756b	224	224	86	True	1	39
ecc02503-14b1-451d-8bc1-b44a83963041	горький	2d84da20c251acaeb3186642fcb04f2e	224	224	36	True	1	17
681c918a-c52b-4d78-86cd-938c0c55a8b0	презрение	95af8e702c909eee7145c6dc1a3d756b	224	224	39	True	1	25
4cef7af0-9755-4939-aac5-0a2c25deb57c	любовный	2d84da20c251acaeb3186642fcb04f2e	224	224	40	True	1	19
eb4068b7-db20-43e8-93b7-3183d6323dc3	зависть	95af8e702c909eee7145c6dc1a3d756b	224	224	71	True	0	38
c5bacc6c-0741-42f2-80c6-c8d86ee750c2	ожидать	95af8e702c909eee7145c6dc1a3d756b	224	224	48	True	12	36
dee2dcf7-38b5-46e8-a65e-04756b688d0c	рвеность	2d84da20c251acaeb3186642fcb04f2e	224	224	39	True	2	20
78d4903b-9335-40b9-a358-fcc9b664865a	доверять	95af8e702c909eee7145c6dc1a3d756b	224	224	57	True	0	31
d46ea4a2-d95b-49a3-bf9a-5462ff4a4793	сожалеть	95af8e702c909eee7145c6dc1a3d756b	224	224	54	True	16	40
3eb28102-c614-4035-9c4e-60a70e407666	самоанализ	2d84da20c251acaeb3186642fcb04f2e	224	224	58	True	3	35
da0c1a41-3efc-4ab3-aa6e-cb325c5e77f9	радостный	95af8e702c909eee7145c6dc1a3d756b	224	224	106	True	14	58
731d6bf5-8b9a-4802-b6a6-7348adc54c07	одержимый	2d84da20c251acaeb3186642fcb04f2e	224	224	45	True	6	28
73a1107f-0914-47a8-84d9-87f1c61dec46	подавленный	95af8e702c909eee7145c6dc1a3d756b	224	224	72	True	8	41
959258b9-43ac-4fb9-a38c-00007e93ce30	страдать	2d84da20c251acaeb3186642fcb04f2e	224	224	40	True	3	21
dd09bab7-42d5-4fd1-a12a-5427d607b698	предпочитать	2d84da20c251acaeb3186642fcb04f2e	224	224	90	True	24	59
3c7a02ac-672e-4243-b18c-25d0eb09eaf4	нравственность	2d84da20c251acaeb3186642fcb04f2e	224	224	51	True	2	29
f88b915e-3eb4-4ad4-9086-ebb228fe6554	сожаление	95af8e702c909eee7145c6dc1a3d756b	224	224	44	True	2	25
603f8975-0955-4b0f-9927-2777f6982b37	стыдно	2d84da20c251acaeb3186642fcb04f2e	224	224	86	True	23	60
30f18038-98fa-4d5c-815f-35f17315fc36	страшный	95af8e702c909eee7145c6dc1a3d756b	224	224	53	True	6	36
3fe11290-c766-45dd-a40c-6d8425b66d0f	стыдно	95af8e702c909eee7145c6dc1a3d756b	224	224	65	True	3	35
1f23ade3-a2cf-4a63-a144-2b87a2fce91e	ошеломить	95af8e702c909eee7145c6dc1a3d756b	224	224	94	True	0	63
82b0231c-6ac6-499f-b34e-e69ff6018017	агрессия	95af8e702c909eee7145c6dc1a3d756b	224	224	47	True	1	36
b315d4af-924a-4fec-9799-21680d4b7af1	благодарность	95af8e702c909eee7145c6dc1a3d756b	224	224	43	True	0	32
2a78348d-bf53-49e6-9d14-b8302018502f	слабый	95af8e702c909eee7145c6dc1a3d756b	224	224	48	True	0	38
2555328f-a9d1-422d-b0fa-c2690d1eb52c	злой	95af8e702c909eee7145c6dc1a3d756b	224	224	78	True	0	60
f700be20-48d3-4d09-a7b0-519233f36661	доброта	95af8e702c909eee7145c6dc1a3d756b	224	224	45	True	0	28
c1f19785-ff10-4dcc-9a08-0c4387bd4f7d	самопроверка	95af8e702c909eee7145c6dc1a3d756b	224	224	67	True	0	52
93c32c2b-666f-44e8-a06a-8f57b6f21937	терпение	2d84da20c251acaeb3186642fcb04f2e	224	224	68	True	7	45
e7639281-16fe-4fa6-af4b-5c3847d7f806	раздражать	2d84da20c251acaeb3186642fcb04f2e	224	224	88	True	3	41
983fb863-8411-466a-b684-ca063f0be558	сожаление	2d84da20c251acaeb3186642fcb04f2e	224	224	47	True	3	32
